Topic,Count,Name,Representation,Representative_Docs
0,208,0_fuzzy_rules_fuzzy rules_rule,"['fuzzy', 'rules', 'fuzzy rules', 'rule', 'tsk', 'tsk fuzzy', 'neurofuzzy', 'fuzzy systems', 'classifier', 'fuzzy classifier']","['{Bayesian Takagi-Sugeno-Kang Fuzzy Classifier} In this paper, the Takagi-Sugeno-Kang (TSK) fuzzy classifier is casted into the Bayesian inference framework and a new fuzzy classifier called Bayesian TSK fuzzy classifier (B-TSK-FC) is proposed accordingly. The proposed classifier can be constructed by learning both the antecedent and consequent parameters of the involved fuzzy rules simultaneously. As a result of the introduction of Bayesian inference, the proposed B-TSK-FC can be distinguished as follows. 1) Unlike most existing TSK fuzzy classifiers where the antecedent and consequent parameters of fuzzy rules are learnt in a decoupled manner and the antecedent parameters are learnt only in the input space, the antecedent parameters of the fuzzy rules in B-TSK-FC are learnt by developing a fuzzy clustering method in the input-output space, and the consequent parameters of fuzzy rules are learnt in accordance with the maximum margin of separation principle, thereby resulting to form an intrinsic link between the input and output spaces to achieve improved classification performance and better interpretability. 2) With a Dirichlet prior assumption about fuzzy memberships in fuzzy clustering, a Markov-Chain Monte-Carlo technique is employed to estimate the parameters of the proposed classifier from a sampling perspective. 3) Rather than being rivals, fuzziness and probability in B-TSK-FC are collaboratively modeled to enhance the performance of TSK fuzzy classifier, in terms of classification and interpretability. Our experimental results in synthetic datasets as well as several real-world datasets confirm such merits of the proposed fuzzy classifier. {\\textcopyright}1993-2012 IEEE.', ""{Fuzzy Stochastic Configuration Networks for Nonlinear System Modeling} This article proposes a novel randomized neuro-fuzzy model called fuzzy stochastic configuration networks (F-SCNs), which integrates the Takagi-Sugeno (T-S) fuzzy inference system into SCNs to enhance its fuzzy inference capability. Unlike original SCNs, the hidden layer in SCNs is replaced by the T-S fuzzy inference module, which is responsible for fuzzifying the input data and performing fuzzy reasoning. The fuzzy rules generated by the fuzzy module are directly connected to the output layer of the network. In addition, an enhancement layer is added between the fuzzy module's output and the output layer of the network to extract nonlinear information contained in fuzzy rules. The parameters of fuzzy systems are determined by the distribution characteristics of the input-output data of the network, which enhances the interpretability of the model. Moreover, the parameters of the neuro-fuzzy model are learned by stochastic configuration algorithms. Therefore, the model inherits the fast learning speed and universal approximation capability of SCNs. A series of simulation experiments are carried out, including nonlinear dynamic system identification, sequence prediction, and benchmark data modeling from the real world to verify the feasibility and effectiveness of the proposed method. Finally, a soft sensing model for the effluent total phosphorus concentration in wastewater treatment processes is developed based on the proposed F-SCNs. The results show that the proposed method has good potential for nonlinear system modeling tasks compared to some classical neuro-fuzzy and nonfuzzy models. {\\textcopyright}1993-2012 IEEE."", ""{On the Accuracy-Complexity Tradeoff of Fuzzy Broad Learning System} The fuzzy broad learning system (FBLS) is a recently proposed neuro-fuzzy model that shares the similar structure of a broad learning system (BLS). It shows high accuracy in both classification and regression tasks and inherits the fast computational nature of a BLS. However, the ensemble of several fuzzy subsystems in an FBLS decreases the possibility of understanding the fuzzy model since the fuzzy rules from different fuzzy systems are difficult to combine together while keeping the consistence. To balance the model accuracy and complexity, a synthetically simplified FBLS with better interpretability, named compact FBLS (CFBLS), is developed in this article, which can generate much fewer and more explainable fuzzy rules for understanding. In such a way, only one traditional Takagi-Sugeno-Kang fuzzy system is employed in the feature layer of a CFBLS, and the input universe of discourse is equally partitioned to obtain the fuzzy sets with proper linguistic labels accordingly. The random feature selection matrix and rule combination matrix are employed to reduce the total number of fuzzy rules and to avoid the 'curse of dimensionality.' The enhancement layer is kept in the CFBLS that helps to add a nonlinear transformation of input features to the traditional first-order polynomial used in the consequent part of a fuzzy rule. The pseudoinverse is also used to determine the parameters of CFBLS guaranteeing its fast computational nature. The experiments on the popular UCI and KEEL datasets indicate that the CFBLS can generate a smaller set of comprehensible fuzzy rules and achieve much higher accuracy than some state-of-the-art neuro-fuzzy models. Moreover, the advantage of CFBLS is also verified in a real-world application. {\\textcopyright}1993-2012 IEEE.""]"
11,183,11_image_cnn_parts_object,"['image', 'cnn', 'parts', 'object', 'cnns', 'images', 'prototypes', 'image classification', 'classification', 'prototypical']","['{This Looks Like Those: Illuminating Prototypical Concepts Using Multiple Visualizations} We present ProtoConcepts, a method for interpretable image classification combining deep learning and case-based reasoning using prototypical parts. Existing work in prototype-based image classification uses a “this looks like that” reasoning process, which dissects a test image by finding prototypical parts and combining evidence from these prototypes to make a final classification. However, all of the existing prototypical part-based image classifiers provide only one-to-one comparisons, where a single training image patch serves as a prototype to compare with a part of our test image. With these single-image comparisons, it can often be difficult to identify the underlying concept being compared (e.g., “is it comparing the color or the shape?”). Our proposed method modifies the architecture of prototype-based networks to instead learn prototypical concepts which are visualized using multiple image patches. Having multiple visualizations of the same prototype allows us to more easily identify the concept captured by that prototype (e.g., “the test image and the related training patches are all the same shade of blue”), and allows our model to create richer, more interpretable visual explanations. Our experiments show that our “this looks like those” reasoning process can be applied as a modification to a wide range of existing prototypical image classification networks while achieving comparable accuracy on benchmark datasets. {\\textcopyright}2023 Neural information processing systems foundation. All rights reserved.', '{Interpreting CNNs via Decision Trees} This paper(1) aims to quantitatively explain the rationales of each prediction that is made by a pre-trained convolutional neural network (CNN). We propose to learn a decision tree, which clarifies the specific reason for each prediction made by the CNN at the semantic level. I.e. the decision tree decomposes feature representations in high cony-layers of the CNN into elementary concepts of object parts. In this way, the decision tree tells people which object parts activate which filters for the prediction and how much each object part contributes to the prediction score. Such semantic and quantitative explanations for CNN predictions have specific values beyond the traditional pixel-level analysis of CNNs. More specifically, our method mines all potential decision modes of the CNN, where each mode represents a typical case of how the CNN uses object parts for prediction. The decision tree organizes all potential decision modes in a coarse-to-fine manner to explain CNN predictions at different fine-grained levels. Experiments have demonstrated the effectiveness of the proposed method.', '{Interpretable Image Classification with Adaptive Prototype-based Vision Transformers} We present ProtoViT, a method for interpretable image classification combining deep learning and case-based reasoning. This method classifies an image by comparing it to a set of learned prototypes, providing explanations of the form “this looks like that.” In our model, a prototype consists of parts, which can deform over irregular geometries to create a better comparison between images. Unlike existing models that rely on Convolutional Neural Network (CNN) backbones and spatially rigid prototypes, our model integrates Vision Transformer (ViT) backbones into prototype based models, while offering spatially deformed prototypes that not only accommodate geometric variations of objects but also provide coherent and clear prototypical feature representations with an adaptive number of prototypical parts. Our experiments show that our model can generally achieve higher performance than the existing prototype based models. Our comprehensive analyses ensure that the prototypes are consistent and the interpretations are faithful. Our code is available at https://github.com/Henrymachiyu/ProtoViT. {\\textcopyright}2024 Neural information processing systems foundation. All rights reserved.']"
1,180,1_visual_reasoning_vqa_question,"['visual', 'reasoning', 'vqa', 'question', 'answering', 'video', 'visual question', 'question answering', 'image', 'objects']","['{MRA-Net: Improving VQA Via Multi-Modal Relation Attention Network} Visual Question Answering (VQA) is a task to answer natural language questions tied to the content of visual images. Most recent VQA approaches usually apply attention mechanism to focus on the relevant visual objects and/or consider the relations between objects via off-the-shelf methods in visual relation reasoning. However, they still suffer from several drawbacks. First, they mostly model the simple relations between objects, which results in many complicated questions cannot be answered correctly, because of failing to provide sufficient knowledge. Second, they seldom leverage the harmony cooperation of visual appearance feature and relation feature. To solve these problems, we propose a novel end-to-end VQA model, termed Multi-modal Relation Attention Network (MRA-Net). The proposed model explores both textual and visual relations to improve performance and interpretability. In specific, we devise 1) a selfguided word relation attention scheme, which explore the latent semantic relations between words; 2) two question-adaptive visual relation attention modules that can extract not only the fine-grained and precise binary relations between objects but also the more sophisticated trinary relations. Both kinds of question-related visual relations provide more and deeper visual semantics, thereby improving the visual reasoning ability of question answering. Furthermore, the proposed model also combines appearance feature with relation feature to reconcile the two types of features effectively. Extensive experiments on five large benchmark datasets, VQA-1.0, VQA-2.0, COCO-QA, VQA-CP v2, and TDIUC, demonstrate that our proposed model outperforms state-of-the-art approaches. {\\textcopyright}2020 IEEE.', '{Cross-modal knowledge reasoning for knowledge-based visual question answering} Knowledge-based Visual Question Answering (KVQA) requires external knowledge beyond the visible content to answer questions about an image. This ability is challenging but indispensable to achieve general VQA. One limitation of existing KVQA solutions is that they jointly embed all kinds of information without fine-grained selection, which introduces unexpected noises for reasoning the correct answer. How to capture the question-oriented and information-complementary evidence remains a key challenge to solve the problem. Inspired by the human cognition theory, in this paper, we depict an image by multiple knowledge graphs from the visual, semantic and factual views. Thereinto, the visual graph and semantic graph are regarded as image-conditioned instantiation of the factual graph. On top of these new representations, we re-formulate Knowledge-based Visual Question Answering as a recurrent reasoning process for obtaining complementary evidence from multimodal information. To this end, we decompose the model into a series of memory-based reasoning steps, each performed by a Graph-based Read, Update, and Control (GRUC) module that conducts parallel reasoning over both visual and semantic information. By stacking the modules multiple times, our model performs transitive reasoning and obtains question-oriented concept representations under the constrain of different modalities. Finally, we perform graph neural networks to infer the global-optimal answer by jointly considering all the concepts. We achieve a new state-of-the-art performance on three popular benchmark datasets, including FVQA, Visual7W-KB and OK-VQA, and demonstrate the effectiveness and interpretability of our model with extensive experiments. The source code is available at: https://github.com/astro-zihao/gruc {\\textcopyright}2020 Elsevier Ltd', ""{Seeing and Reasoning: A Simple Deep Learning Approach to Visual Question Answering} Visual Question Answering (VQA) is a complex task that requires a deep understanding of both visual content and natural language questions. The challenge lies in enabling models to recognize and interpret visual elements and to reason through questions in a multi-step, compositional manner. We propose a novel Transformer-based model that introduces specialized tokenization techniques to effectively capture intricate relationships between visual and textual features. The model employs an enhanced self-attention mechanism, enabling it to attend to multiple modalities simultaneously, while a co-attention unit dynamically guides focus to the most relevant image regions and question components. Additionally, a multi-step reasoning module supports iterative inference, allowing the model to excel at complex reasoning tasks. Extensive experiments on benchmark datasets demonstrate the model's superior performance, with accuracies of 98.6% on CLEVR, 63.78% on GQA, and 68.67% on VQA v2.0. Ablation studies confirm the critical contribution of key components, such as the reasoning module and co-attention mechanism, to the model's effectiveness. Qualitative analysis of the learned attention distributions further illustrates the model's dynamic reasoning process, adapting to task complexity. Overall, our study advances the adaptation of Transformer architectures for VQA, enhancing both reasoning capabilities and model interpretability in visual reasoning tasks.""]"
3,158,3_language_rnns_natural language_rnn,"['language', 'rnns', 'natural language', 'rnn', 'text', 'natural', 'linguistics', 'recurrent', 'association computational', 'relation']","[""{SENTECON: Leveraging Lexicons to Learn Human-Interpretable Language Representations} Although deep language representations have become the dominant form of language featurization in recent years, in many settings it is important to understand a model's decision-making process. This necessitates not only an interpretable model but also interpretable features. In particular, language must be featurized in a way that is interpretable while still characterizing the original text well. We present SENTECON, a method for introducing human interpretability in deep language representations. Given a passage of text, SENTECON encodes the text as a layer of interpretable categories in which each dimension corresponds to the relevance of a specific category. Our empirical evaluations indicate that encoding language with SENTECON provides high-level interpretability at little to no cost to predictive performance on downstream tasks. Moreover, we find that SENTECON outperforms existing interpretable language representations with respect to both its downstream performance and its agreement with human characterizations of the text. {\\textcopyright}2023 Association for Computational Linguistics."", ""{Decision-Guided Weighted Automata Extraction from Recurrent Neural Networks} Recurrent Neural Networks (RNNs) have demonstrated their effectiveness in learning and processing sequential data (e.g., speech and natural language). However, due to the black-box nature of neural networks, understanding the decision logic of RNNs is quite challenging. Some recent progress has been made to approximate the behavior of an RNN by weighted automata. They provide better interpretability, but still suffer from poor scalability. In this paper, we propose a novel approach to extracting weighted automata with the guidance of a target RNN's decision and context information. In particular, we identify the patterns of RNN's step-wise predictive decisions to instruct the formation of automata states. Further, we propose a state composition method to enhance the context-awareness of the extracted model. Our in-depth evaluations on typical RNN tasks, including language model and classification, demonstrate the effectiveness and advantage of our method over the state-of-the-arts. The evaluation results show that our method can achieve accurate approximation of an RNN even on large-scale tasks. Copyright {\\textcopyright}2021, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved."", '{Learning structured natural language representations for semantic parsing} We introduce a neural semantic parser which is interpretable and scalable. Our model converts natural language utterances to intermediate, domain-general natural language representations in the form of predicate-argument structures, which are induced with a transition system and subsequently mapped to target domains. The semantic parser is trained end-to-end using annotated logical forms or their denotations. We achieve the state of the art on SPADES and GRAPHQUESTIONS and obtain competitive results on GEO-QUERY and WEBQUESTIONS. The induced predicate-argument structures shed light on the types of representations useful for semantic parsing and how these are different from linguistically motivated ones. {\\textcopyright}2017 Association for Computational Linguistics.']"
2,137,2_reinforcement learning_reinforcement_policies_policy,"['reinforcement learning', 'reinforcement', 'policies', 'policy', 'agents', 'agent', 'rl', 'games', 'deep reinforcement', 'drl']","['{Programmatically interpretable reinforcement learning} We present a reinforcement learning framework, called Programmatically Interpretable Reinforcement Learning (PlRL), that is designed to generate interpretable and verifiable agent policies. Unlike the popular Deep Reinforcement Learning (Drl) paradigm, which represents policies by neural networks, PlRL represents policies using a high-level, domain-specific programming language. Such programmatic policies have the benefits of being more easily interpreted than neural networks, and being amenable to verification by symbolic methods. We propose a new method, called Neurally Directed Program Search (Ndps), for solving the challenging nonsmooth optimization problem of finding a programmatic policy with maximal reward. Ndps works by first learning a neural policy network using Drl, and then performing a local search over programmatic policies that seeks to minimize a distance from this neural ""oracle"". We evaluate NDPS on the task of learning to drive a simulated car in the TORCS car-racing environment. We demonstrate that Ndps is able to discover human-readable policies that pass some significant performance bars. We also show that PlRL policies can have smoother trajectories, and can be more easily transferred to environments not encountered during training, than corresponding policies discovered by Drl. Copyright 2018 by the author(s). {\\textcopyright}2018 by the Authors All rights reserved.', '{Neural logic reinforcement learning} Deep reinforcement learning (DRL) has achieved significant breakthroughs in various tasks. However, most DRL algorithms suffer a problem of generalising the learned policy, which makes the policy performance largely affected even by minor modifications of the training environment. Except that, the use of deep neural networks makes the learned policies hard to be interpretable. To address these two challenges, we propose a novel algorithm named Neural Logic Reinforcement Learning (NLRL) to represent the policies in reinforcement learning by first-order logic. NLRL is based on policy gradient methods and differentiable inductive logic programming that have demonstrated significant advantages in terms of interpretability and generalisability in supervised tasks. Extensive experiments conducted on cliff-walking and blocks manipulation tasks demonstrate that NLRL can induce intcrpretable policies achieving near-optimal performance while showing good generalisability to environments of different initial states and problem sizes. {\\textcopyright}36th International Conference on Machine Learning, ICML 2019. All rights reserved.', '{Verifiable and interpretable reinforcement learning through program synthesis} We study the problem of generating interpretable and verifiable policies for Reinforcement Learning (RL). Unlike the popular Deep Reinforcement Learning (DRL) paradigm, in which the policy is represented by a neural network, the aim of this work is to find policies that can be represented in high-level programming languages. Such programmatic policies have several benefits, including being more easily interpreted than neural networks, and being amenable to verification by scalable symbolic methods. The generation methods for programmatic policies also provide a mechanism for systematically using domain knowledge for guiding the policy search. The interpretability and verifiability of these policies provides the opportunity to deploy RL based solutions in safety critical environments. This thesis draws on, and extends, work from both the machine learning and formal methods communities. {\\textcopyright}2019, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.']"
5,135,5_medical_clinical_health_ehr,"['medical', 'clinical', 'health', 'ehr', 'patients', 'risk', 'disease', 'prediction', 'patient', 'diabetes']","['{KnowRisk: An Interpretable Knowledge-Guided Model for Disease Risk Prediction} Thanks to the widespread adoption of Electronic Health Record (EHR) systems, a variety of data-driven clinical risk prediction approaches have been spawned in recent years. However, there remain three challenges, which if addressed would improve the performance and applicability of such models. (i) Due to the limited data sharing between different health care institutions, the EHR data collected by a single institution is often inadequate or missing some visits records. The limited number of data cannot meet the large sample required of recent approaches especially deep learning models. In addition, the missing records (due to visiting different institution) may contain important health condition of the patient, which if ignored would cause prediction bias. (ii) Few existing approaches take clinical knowledge into account. The auxiliary knowledge if included can greatly reduce the data dependency of many modern learning algorithms. (iii) Most existing deep learning based methods are unable to identify the contribution of each medical event to the final results, which prohibits such models from being widely accepted in practical clinical applications. In this paper, we propose an interpretable and knowledge-guided deep model to address these challenges. Specifically, we distill knowledge from a clinical knowledge graph both explicitly and implicitly, which can not only supplement inadequate patient records but also guide the predicting process of the model. Furthermore, skip-connections and attention mechanisms are adopted to improve the interpretability of our model. In the context of heart failure prediction task, our model outperforms several state-of-the-art methods. Finally, a series of case studies are presented to prove the interpretability of our model.', '{Domain knowledge guided deep learning with electronic health records} Due to their promising performance in clinical risk prediction with Electronic Health Records (EHRs), deep learning methods have attracted significant interest from healthcare researchers. However, there are 4 challenges: (i) Data insufficiency. Many methods require large amounts of training data to achieve satisfactory results. (ii) Interpretability. Results from many methods are hard to explain to clinicians (e.g., why the models make particular predictions and which events cause clinical outcomes). (iii) Domain knowledge integration. No existing method dynamically exploits complicated medical knowledge (e.g., relations such as cause and is-caused-by between clinical events). (iv) Time interval information. Most existing methods only consider the relative order of visits from EHRs, but ignore the irregular time intervals between neighboring visits. In the study, we propose a new model, Domain Knowledge Guided Recurrent Neural Networks (DG-RNN), by directly introducing domain knowledge from the medical knowledge graph into an RNN architecture, as well as taking the irregular time intervals into account. Experimental results on heart failure risk prediction tasks show that our model not only outperforms state-of-the-art deep-learning based risk prediction models, but also associates individual medical events with heart failure onset, thus paving the way for interpretable accurate clinical risk predictions. {\\textcopyright}2019 IEEE.', ""{An integrated LSTM-HeteroRGNN model for interpretable opioid overdose risk prediction} Opioid overdose (OD) has become a leading cause of accidental death in the United States, and overdose deaths reached a record high during the COVID-19 pandemic. Combating the opioid crisis requires targeting high-need populations by identifying individuals at risk of OD. While deep learning emerges as a powerful method for building predictive models using large scale electronic health records (EHR), it is challenged by the complex intrinsic relationships among EHR data. Further, its utility is limited by the lack of clinically meaningful explainability, which is necessary for making informed clinical or policy decisions using such models. In this paper, we present LIGHTED, an integrated deep learning model combining long short term memory (LSTM) and graph neural networks (GNN) to predict patients' OD risk. The LIGHTED model can incorporate the temporal effects of disease progression and the knowledge learned from interactions among clinical features. We evaluated the model using Cerner's Health Facts database with over 5 million patients. Our experiments demonstrated that the model outperforms traditional machine learning methods and other deep learning models. We also proposed a novel interpretability method by exploiting embeddings provided by GNNs to cluster patients and EHR features respectively, and conducted qualitative feature cluster analysis for clinical interpretations. Our study shows that LIGHTED can take advantage of longitudinal EHR data and the intrinsic graph structure of EHRs among patients to provide effective and interpretable OD risk predictions that may potentially improve clinical decision support. {\\textcopyright}2022 Elsevier B.V.""]"
13,132,13_xai_ai_intelligence_artificial,"['xai', 'ai', 'intelligence', 'artificial', 'artificial intelligence', 'explainable', 'explainability', 'explainable artificial', 'machine', 'machine learning']","['{Explainable artificial intelligence: a comprehensive review} Thanks to the exponential growth in computing power and vast amounts of data, artificial intelligence (AI) has witnessed remarkable developments in recent years, enabling it to be ubiquitously adopted in our daily lives. Even though AI-powered systems have brought competitive advantages, the black-box nature makes them lack transparency and prevents them from explaining their decisions. This issue has motivated the introduction of explainable artificial intelligence (XAI), which promotes AI algorithms that can show their internal process and explain how they made decisions. The number of XAI research has increased significantly in recent years, but there lacks a unified and comprehensive review of the latest XAI progress. This review aims to bridge the gap by discovering the critical perspectives of the rapidly growing body of research associated with XAI. After offering the readers a solid XAI background, we analyze and review various XAI methods, which are grouped into (i) pre-modeling explainability, (ii) interpretable model, and (iii) post-modeling explainability. We also pay attention to the current methods that dedicate to interpret and analyze deep learning methods. In addition, we systematically discuss various XAI challenges, such as the trade-off between the performance and the explainability, evaluation methods, security, and policy. Finally, we show the standard approaches that are leveraged to deal with the mentioned challenges.', '{Explainability of artificial intelligence methods, applications and challenges: A comprehensive survey} The continuous advancement of Artificial Intelligence (AI) has been revolutionizing the strategy of decision-making in different life domains. Regardless of this achievement, AI algorithms have been built as Black-Boxes, that is as they hide their internal rationality and learning methodology from the human leaving many unanswered questions about how and why the AI decisions are made. The absence of explanation results in a sensible and ethical challenge. Explainable Artificial Intelligence (XAI) is an evolving subfield of AI that emphasizes developing a plethora of tools and techniques for unboxing the Black-Box AI solutions by generating human-comprehensible, insightful, and transparent explanations of AI decisions. This study begins by discussing the primary principles of XAI research, Black-Box problems, the targeted audience, and the related notion of explain -ability over the historical timeline of the XAI studies and accordingly establishes an inno-vative definition of explainability that addresses the earlier theoretical proposals. According to an extensive analysis of the literature, this study contributes to the body of knowledge by driving a fine-grained, multi-level, and multi-dimension taxonomy for insightful categorization of XAI studies with the main aim to shed light on the variations and commonalities of existing algorithms paving the way for extra methodological devel-opments. Then, an experimental comparative analysis is presented for the explanation gen-erated by common XAI algorithms applied to different categories of data to highlight their properties, advantages, and flaws. Followingly, this study discusses and categorizes the evaluation metrics for the XAI-generated explanation and the findings show that there is no common consensus on how an explanation must be expressed, and how its quality and dependability should be evaluated. The findings show that XAI can contribute to real-izing responsible and trustworthy AI, however, the advantages of interpretability should be technically demonstrated, and complementary procedures and regulations are required to give actionable information that can empower decision-making in real-world applications. Finally, the tutorial is crowned by discussing the open research questions, challenges, and future directions that serve as a roadmap for the AI community to advance the research in XAI and to inspire specialists and practitioners to take the advantage of XAI in different disciplines. (c) 2022 Elsevier Inc. All rights reserved.', ""{Recent Advances in Trustworthy Explainable Artificial Intelligence: Status, Challenges, and Perspectives} Artificial intelligence (AI) and machine learning (ML) have come a long way from the earlier days of conceptual theories, to being an integral part of today's technological society. Rapid growth of AI/ML and their penetration within a plethora of civilian and military applications, while successful, has also opened new challenges and obstacles. With almost no human involvement required for some of the new decision-making AI/ML systems, there is now a pressing need to gain better insights into how these decisions are made. This has given rise to a new field of AI research, explainable AI (XAI). In this article, we present a survey of XAI characteristics and properties. We provide an indepth review of XAI themes, and describe the different methods for designing and developing XAI systems, both during and post model-development. We include a detailed taxonomy of XAI goals, methods, and evaluation, and sketch the major milestones in XAI research. An overview of XAI for security and cybersecurity of XAI systems is also provided. Open challenges are delineated, and measures for evaluating XAI system robustness are described.""]"
7,120,7_recommendation_users_items_user,"['recommendation', 'users', 'items', 'user', 'item', 'graph', 'knowledge graph', 'sequential', 'kg', 'recommender']","['{KGTN: Knowledge Graph Transformer Network for explainable multi-category item recommendation} Most existing methods for recommendation assume that all the items are of the same category. However, single-category recommendations are no longer sufficient to fulfill the diverse needs of users in the real world. Existing methods cannot be directly applied to recommend multiple categories of items due to the different properties and complex relationships among them. However, a drawback of these approaches is their assumption of a fixed and homogeneous data format, making them incapable of addressing the challenge of recommending multiple categories of items. Recommendation of multiple categories of items to users concurrently has become a challenging task. To tackle this problem, we design a novel method Knowledge Graph Transformer Network (KGTN) for explainable multi-category item recommendation, inspired by advances in knowledge graph in the field of recommendation. Knowledge graph and neural network methods have shown advantages in addressing recommendation problems in heterogeneous graph structures. This is because different categories of items have unique attributes and dimensions, which can be effectively represented and integrated by incorporating knowledge graph and graph neural network techniques. That is, our approach can handle heterogeneous collaborative knowledge graphs composed of users and items, and can mine hidden path relationships without defining original paths. In addition, its algorithmic process has interpretability. Specifically, graph transformer layer converts the heterogeneous input graph into a useful meta-path graph for recommended task; graph convolution layer learns the node representation on the new meta-path graph. Finally, we calculate the inner product of user and item vector representations to output the probability for the recommendation. At the same time, we use the critical path in the learned useful meta-path graph as the explanation. Comprehensive experiments on three datasets demonstrate that KGTN achieves state-of-the-art performance over existing baselines. {\\textcopyright}2023 Elsevier B.V.', ""{Enhancing User Interest Modeling with Knowledge-Enriched Itemsets for Sequential Recommendation} Sequential recommendation which aims to predict a user's next interaction based on his/her previous behaviors, has attracted great attention. Recent studies mainly employ deep recurrent neural networks or self-attention networks to capture dynamic user preferences. However, existing methods merely focus on modeling users' clear interests in interacted items. We argue that for an interaction, the user may also have ambiguous interests in items that are semantically related to the interacted one. For comprehensively capturing user preferences, it is beneficial to discover potential interests from historical interactions at a broader itemset level. Therefore, in this paper, we propose a knowledge graph enhanced sequential recommendation model namely KGIE, which focuses on enhancing user interest modeling with knowledge-enriched itemsets by incorporating the knowledge graph. Specifically, in addition to item-level interest modeling with interacted items, we further construct knowledge-enriched itemsets that are extracted via high-order knowledge associations with the interacted items. For capturing personalized itemset-level interests, we design an attentive aggregation unit to combine item embeddings considering both inherent and contextual personalization signals. Furthermore, to balance the contributions of both two levels of interest modeling, we adaptively learn high-level preference representations with a gating fusion unit. Extensive experiments on three real-world datasets demonstrate the superior performance beyond state-of-the-art methods and recommendation interpretability of our model. {\\textcopyright}2021 ACM."", '{Knowledge-Enhanced Recommendation with User-Centric Subgraph Network} Recommendation systems, as widely implemented nowadays on various platforms, recommend relevant items to users based on their preferences. The classical methods which rely on user-item interaction matrices has limitations, especially in scenarios where there is a lack of interaction data for new items. Knowledge graph (KG)-based recommendation systems have emerged as a promising solution. However, most KG-based methods adopt node embeddings, which do not provide personal-ized recommendations for different users and cannot generalize well to the new items. To address these limitations, we propose Knowledge-enhanced User-Centric subgraph Network (KUCNet), a subgraph learning approach with graph neural network (GNN) for effective recommendation. KUCN et constructs a U-I subgraph for each user-item pair that captures both the historical information of user-item interactions and the side information provided in KG. An attention-based GNN is designed to encode the U-I subgraphs for recommendation. Considering efficiency, the pruned user-centric computation graph is further introduced such that multiple U-I subgraphs can be simultaneously computed and that the size can be pruned by Personalized PageRank. Our proposed method achieves accurate, efficient, and interpretable recommendations especially for new items. Experimental results demonstrate the superiority of KUCNet over state-of-the-art KG-based and collaborative filtering (CF)-based methods. Our code and data is available in https://github.com/leolouis14/KUCNet. {\\textcopyright}2024 IEEE.']"
12,108,12_trees_decision_decision trees_tree,"['trees', 'decision', 'decision trees', 'tree', 'ensemble', 'decision tree', 'ensembles', 'rules', 'random', 'forests']","['{MAPTree: Beating “Optimal” Decision Trees with Bayesian Decision Trees} Decision trees remain one of the most popular machine learning models today, largely due to their out-of-the-box performance and interpretability. In this work, we present a Bayesian approach to decision tree induction via maximum a posteriori inference of a posterior distribution over trees. We first demonstrate a connection between maximum a posteriori inference of decision trees and AND/OR search. Using this connection, we propose an AND/OR search algorithm, dubbed MAPTree, which is able to recover the maximum a posteriori tree. Lastly, we demonstrate the empirical performance of the maximum a posteriori tree both on synthetic data and in real world settings. On 16 real world datasets, MAPTree either outperforms baselines or demonstrates comparable performance but with much smaller trees. On a synthetic dataset, MAPTree also demonstrates greater robustness to noise and better generalization than existing approaches. Finally, MAPTree recovers the maxiumum a posteriori tree faster than existing sampling approaches and, in contrast with those algorithms, is able to provide a certificate of optimality. The code for our experiments is available at https://github.com/ThrunGroup/maptree. Copyright {\\textcopyright}2024, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.', '{Generative Model for Decision Trees} Decision trees are among the most popular supervised models due to their interpretability and knowledge representation resembling human reasoning. Commonly-used decision tree induction algorithms are based on greedy top-down strategies. Although these approaches are known to be an efficient heuristic, the resulting trees are only locally optimal and tend to have overly complex structures. On the other hand, optimal decision tree algorithms attempt to create an entire decision tree at once to achieve global optimality. We place our proposal between these approaches by designing a generative model for decision trees. Our method first learns a latent decision tree space through a variational architecture using pre-trained decision tree models. Then, it adopts a genetic procedure to explore such latent space to find a compact decision tree with good predictive performance. We compare our proposal against classical tree induction methods, optimal approaches, and ensemble models. The results show that our proposal can generate accurate and shallow, i.e., interpretable, decision trees.', '{Tree in Tree: from Decision Trees to Decision Graphs} Decision trees have been widely used as classifiers in many machine learning applications thanks to their lightweight and interpretable decision process. This paper introduces Tree in Tree decision graph (TnT), a framework that extends the conventional decision tree to a more generic and powerful directed acyclic graph. TnT constructs decision graphs by recursively growing decision trees inside the internal or leaf nodes instead of greedy training. The time complexity of TnT is linear to the number of nodes in the graph, and it can construct decision graphs on large datasets. Compared to decision trees, we show that TnT achieves better classification performance with reduced model size, both as a stand-alone classifier and as a base estimator in bagging/AdaBoost ensembles. Our proposed model is a novel, more efficient, and accurate alternative to the widely-used decision trees.']"
