Topic,Count,Name,Representation,Representative_Docs
-1,682,-1_deep_machine learning_decision_classification,"['deep', 'machine learning', 'decision', 'classification', 'explainable', 'detection', 'prediction', 'explanations', 'artificial', 'training']","['{Mo{\\""{E}}T: Mixture of Expert Trees and its application to verifiable reinforcement learning} Rapid advancements in deep learning have led to many recent breakthroughs. While deep learning models achieve superior performance, often statistically better than humans, their adoption into safety-critical settings, such as healthcare or self-driving cars is hindered by their inability to provide safety guarantees or to expose the inner workings of the model in a human understandable form. We present MO{\\""{E}}T, a novel model based on Mixture of Experts, consisting of decision tree experts and a generalized linear model gating function. Thanks to such gating function the model is more expressive than the standard decision tree. To support non-differentiable decision trees as experts, we formulate a novel training procedure. In addition, we introduce a hard thresholding version, MO{\\""{E}}Th, in which predictions are made solely by a single expert chosen via the gating function. Thanks to that property, MO{\\""{E}}Th allows each prediction to be easily decomposed into a set of logical rules in a form which can be easily verified. While MO{\\""{E}}T is a general use model, we illustrate its power in the reinforcement learning setting. By training MO{\\""{E}}T models using an imitation learning procedure on deep RL agents we outperform the previous state-of-the-art technique based on decision trees while preserving the verifiability of the models. Moreover, we show that MO{\\""{E}}T can also be used in real-world supervised problems on which it outperforms other verifiable machine learning models. article,decision tree,decomposition,deep learning,human,human experiment,imitation,learning,machine learning,prediction,reinforcement (psychology)', '{ATTENTION-BASED INTERPRETABILITY WITH CONCEPT TRANSFORMERS} Attention is a mechanism that has been instrumental in driving remarkable performance gains of deep neural network models in a host of visual, NLP and multimodal tasks. One additional notable aspect of attention is that it conveniently exposes the “reasoning” behind each particular output generated by the model. Specifically, attention scores over input regions or intermediate features have been interpreted as a measure of the contribution of the attended element to the model inference. While the debate in regard to the interpretability of attention is still not settled, researchers have pointed out the existence of architectures and scenarios that afford a meaningful interpretation of the attention mechanism. Here we propose the generalization of attention from low-level input features to high-level concepts as a mechanism to ensure the interpretability of attention scores within a given application domain. In particular, we design the ConceptTransformer, a deep learning module that exposes explanations of the output of a model in which it is embedded in terms of attention over user-defined high-level concepts. Such explanations are plausible (i.e. convincing to the human user) and faithful (i.e. truly reflective of the reasoning process of the model). Plausibility of such explanations is obtained by construction by training the attention heads to conform with known relations between inputs, concepts and outputs dictated by domain knowledge. Faithfulness is achieved by design by enforcing a linear relation between the transformer value vectors that represent the concepts and their contribution to the classification log-probabilities. We validate our ConceptTransformer module on established explainability benchmarks and show how it can be used to infuse domain knowledge into classifiers to improve accuracy, and conversely to extract concept-based explanations of classification outputs. Code to reproduce our results is available at: https://github.com/ibm/concept_transformer. {\\textcopyright}2022 ICLR 2022 - 10th International Conference on Learning Representationss. All rights reserved. Applications domains,Attention mechanisms,Deep neural networks,Domain Knowledge,Domain knowledge,Generalisation,Input features,Interpretability,Model inference,Multi-modal,Neural network model,Neural network models,Performance Gain', ""{AI's 10 to Watch, 2022} IEEE Intelligent Systems is promoting young and aspiring artificial intelligence (AI) scientists and recognizing the rising stars as “AI‘s 10 Watch.” This biennial 2022 edition is slightly different from the previous editions: We solicited submissions from individuals who had obtained their Ph.D. up to 10 years prior (as opposed to 5 years in all of the previous editions). This led to more applications of the highest quality. The selection committee finally had to select 10 outstanding contributors from a pool of 30+ highly competitive and strong nominations, which made the selection decisions rather difficult. After a careful and detailed selection process through many rounds of discussions via e-mails and live meetings, the committee voted unanimously on a short list of 10 top candidates who have all demonstrated outstanding achievements in different areas of AI. The selection was based solely on scientific quality, reputation, impact, and expert endorsements accumulated since their Ph.D. It is our honor and privilege to announce the following 2022 class of “AI's 10 to Watch.”• Bo Li. She is working on trustworthy machine learning (ML) at the intersection of ML, security and privacy, and game theory. She was able to integrate domain knowledge and logical reasoning abilities into data-driven statistical ML models to improve learning robustness with guarantees, and she has designed scalable privacy-preserving data-publishing frameworks for high-dimensional data. Her work has provided rigorous guarantees for the trustworthiness of learning systems and been deployed in industrial applications. She is an assistant professor with the University of Illinois at Urbana-Champaign.• Tongliang Liu. He is working in the fields of trustworthy ML. His work in theories and algorithms of ML with noisy labels has led to significant contributions and influence in the fields of ML, computer vision, natural language processing (NLP), and data mining, as large-scale datasets in those fields are prone to suffering severe label errors. He is a senior lecturer at the School of Computer Science, University of Sydney, and a visiting associate professor at the Department of Machine Learning, Mohamed bin Zayed University of Artificial Intelligence.• Liqiang Nie. He is the dean of and a professor with the School of Computer Science and Technology, Harbin Institute of Technology (Shenzhen). He works on multimedia content analysis and search, with a particular emphasis on data-driven multimodal learning and knowledge-guided multimodal reasoning. He pioneered the explicit modeling of consistent, complementary, and partial alignment relationships among modalities.• Soujanya Poria. He is an assistant professor at Singapore University of Technology and Design (SUTD). His seminal research on fusing information from textual, audio, and visual modalities for diverse behavioral and affective tasks significantly improved systems reliant on multimodal data, paving the way to various novel research avenues. His latest works are on information extraction, vision–language reasoning, and understanding human conversations in terms of common sense-based, context-grounded causal explanations.• Deqing Sun. He is a staff research scientist at Google. He has made significant contributions to computer vision, in particular in motion estimation. His work on optical flow (“Classic+NL” and “PWC-Net”) has been very influential and has been powering commercial applications such as Super SloMo in NVIDIA's RTX platform, Face Unblur, and Fusion Zoom on Google's Pixel phone.• Yizhou Sun. She is a pioneer in heterogeneous information network (HIN) mining, with a recent focus on deep graph learning, neural symbolic reasoning, and providing neural solutions to multiagent dynamical systems. Her work has a wide spectrum of applications, ranging from e-commerce, health care, and material science to hardware design. She is currently an associate professor at the University of California, Los Angeles (UCLA).• Jiliang Tang. He is a University Foundation Professor at Michigan State University. He works on graph ML and trustworthy AI and their applications in education and biology. His contributions to these fields include highly cited algorithms, well-received systems, and popular books.• Zhangyang “Atlas” Wang. He works on efficient and reliable ML. Recently, his core research theme is to leverage, understand, and expand the role of sparsity, from classical optimization to modern neural networks (NNs), whose impacts span the efficient training/inference of large-foundation models, robustness and trustworthiness, generative AI, graph learning, and more.• Hongzhi Yin. He has worked on trustworthy data intelligence to turn data into privacy-preserving, robust, explainable, and fair intelligent services in various industries and scenarios. He is also a leading expert researching and developing next-generation intelligent systems and algorithms for lightweight on-device predictive analytics as well as recommendation and decentralized ML on massive and heterogeneous data. He is an associate professor and ARC Future Fellow at the University of Queensland.• Liang Zheng. He is a senior lecturer at the Australian National University and works on data-centric computer vision, where he seeks to improve the quality of training and validation data, predict test data difficulty without labels, and more. These efforts provide a complementary perspective to model-centric developments. He has also made significant contributions to object re-identification and the broader smart city initiative through the introduction of widely used benchmarks and baseline methods. Artificial intelligence,Companies,Computer applications,Intelligent systems""]"
0,891,0_reasoning_visual_language_question,"['reasoning', 'visual', 'language', 'question', 'image', 'explanations', 'answering', 'rules', 'graph', 'semantic']","['{Single Sequence Prediction over Reasoning Graphs for Multi-hop QA} Recent generative approaches for multi-hop question answering (QA) utilize the fusion-in-decoder method (Izacard and Grave, 2021) to generate a single sequence output which includes both a final answer and a reasoning path taken to arrive at that answer, such as passage titles and key facts from those passages. While such models can lead to better interpretability and high quantitative scores, they often have difficulty accurately identifying the passages corresponding to key entities in the context, resulting in incorrect passage hops and a lack of faithfulness in the reasoning path. To address this, we propose a single-sequence prediction method over a local reasoning graph (SEQGRAPH) that integrates a graph structure connecting key entities in each context passage to relevant subsequent passages for each question. We use a graph neural network to encode this graph structure and fuse the resulting representations into the entity representations of the model. Our experiments show significant improvements in answer exact-match/F1 scores and faithfulness of grounding in the reasoning path on the HotpotQA dataset and achieve state-of-the-art numbers on the Musique dataset with only up to a 4% increase in model parameters. {\\textcopyright}2023 Association for Computational Linguistics. Computational linguistics,Graph neural networks,Graph structures,Graphic methods,Interpretability,Key entity,Local reasoning,Multi-hops,Natural language processing systems,Prediction methods,Question Answering,Sequence prediction,Single sequences', '{Unrestricted multi-hop reasoning network for interpretable question answering over knowledge graph} Knowledge graphs significantly boost the answer retrieval quality for natural language questions. The knowledge graph based question answering (KGQA) task returns accurate answer entities instead of keyword matches. For the more challenging task of multi-hop KGQA, existing methods either address fixed-length multi-hop reasoning, or perform a delayed detection of termination that requires an extra hop of reasoning. In addition, they suffer from two mapping problems between the question and relations: (1) one-to-many mapping when an individual question word corresponds to multiple hops of reasoning; (2) many-to-one mapping when a single hop of reasoning corresponds to multiple question words. Therefore, in this paper, we address these two issues of delayed determination and mapping problems by proposing an Unrestricted Multi-Hop Reasoning Network for Interpretable KGQA named UMRNet. Specifically, the proposed dynamic update strategy of question embeddings based on our attention redistribution mechanism is capable of handling the mapping problems. Furthermore, to avoid the need for an extra hop of reasoning, we propose a non-delayed termination detection mechanism that performs effective evaluation of the remaining reasoning information based on history attention. Extensive ablation studies and comparative experiments have been conducted on four KGQA benchmark datasets. The results demonstrate that the major modules of UMRNet are effective, and UMRNet outperforms the state-of-the-art methods regarding both accuracy and efficiency. {\\textcopyright}2022 Elsevier B.V. Graph-based,Knowledge graph,Knowledge graphs,Mapping,Mapping problem,Multi-hops,Natural language processing systems,Natural language questions,Question Answering,Question answering over knowledge graph,Retrieval quality,Unrestricted multi-hop reasoning', '{Explicit reasoning over end-to-end neural architectures for visual question answering} Many vision and language tasks require commonsense reasoning beyond data-driven image and natural language processing. Here we adopt Visual Question Answering (VQA) as an example task, where a system is expected to answer a question in natural language about an image. Current state-of-the-art systems attempted to solve the task using deep neural architectures and achieved promising performance. However, the resulting systems are generally opaque and they struggle in understanding questions for which extra knowledge is required. In this paper, we present an explicit reasoning layer on top of a set of penultimate neural network based systems. The reasoning layer enables reasoning and answering questions where additional knowledge is required, and at the same time provides an interpretable interface to the end users. Specifically, the reasoning layer adopts a Probabilistic Soft Logic (PSL) based engine to reason over a basket of inputs: visual relations, the semantic parse of the question, and background ontological knowledge from word2vec and ConceptNet. Experimental analysis of the answers and the key evidential predicates generated on the VQA dataset validate our approach. Copyright {\\textcopyright}2018, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved. Additional knowledge,Commonsense reasoning,Experimental analysis,Natural language processing systems,Natural languages,Network architecture,Network based systems,Neural architectures,Neural networks,Question Answering,Semantics,State-of-the-art system,Visual languages']"
1,174,1_fuzzy_rules_fuzzy rules_rule,"['fuzzy', 'rules', 'fuzzy rules', 'rule', 'neurofuzzy', 'fuzzy systems', 'classifier', 'classification', 'clustering', 'fuzzy classifier']","[""{A Self-Organized Method for a Hierarchical Fuzzy Logic System Based on a Fuzzy Autoencoder} In this article, a novel design of a hierarchicalfuzzy system (HFS) based on a self-organized fuzzy partition and fuzzy autoencoder is proposed. The initial rule set of the system is empty, and all the fuzzy sets and fuzzy rules are generated by a self-organized fuzzy partition algorithm. By adopting an improved box plot data standardization method, the processed data can more accurately represent the distribution characteristics of the input data, which improve the accuracy and the rationality. A fuzzy autoencoder is used to train the HFS layer by layer, which can not only ensure the effectiveness of the fuzzy system's hidden layer variables but also provide interpretability. Compared with the traditional fuzzy logic system, the HFS reduces the total number of rules and the complexity. The proposed HFS is tested on three different regression datasets. The experimental results illustrate that the hierarchical self-organized fuzzy system still performs better in terms of regression accuracy indicators than the self-organized fuzzy system. Complexity theory,Fuzzy autoencoder,Fuzzy logic,Fuzzy sets,Fuzzy systems,Input variables,Interoperability,Optimization,Predictive models,hierarchical fuzzy system (HFS),interpretability,regression prediction"", ""{Deep Fuzzy Rule-Based Classification System With Improved Wang–Mendel Method} Wang–Mendel (WM) fuzzy system is an effective and interpretable model for solving tabular data classification problem. However, original WM fuzzy system is weak in handling dataset with high dimensionality or large volume. Meanwhile, its capability of characterizing data is narrow, which results from lacking hierarchical transformation of features like deep learning-based models. In this article, we propose a deep fuzzy rule-based classification system (DFRBCS) based on improved WM method, in which fuzzy technique and deep learning strategy are combined to make a desirable tradeoff between model's interpretability and prediction accuracy. We first redefine the consequent part of fuzzy rule in WM fuzzy system with class probability vector, which endows the improved WM fuzzy system with capacity for serving as building block of deep model. The model structure of DFRBCS is designed in layer-by-layer manner, where raw features can be transformed hierarchically. For every layer in DFRBCS, it contains many improved WM fuzzy systems whose input spaces are generated by shuffling and sliding window operation on concatenated outputs of fuzzy systems in previous layer. Comparative experiments are conducted on 45 real-world datasets with various sizes and dimensionality between our method, five baseline models, and the other deep fuzzy classifiers (D-TSK-FC, HID-TSK-FC, FCCI-TSK, DSA-FC, and MEEFIS). The experimental results show that DFRBCS is competitive in classification performance and promising in model's interpretability. Data models,Deep fuzzy system,Deep learning,Fuzzy sets,Fuzzy systems,Neural networks,Training,Wang–Mendel (WM) method,Windows,interpretable classifier,stacked generalization principle"", '{On the Accuracy–Complexity Tradeoff of Fuzzy Broad Learning System} The fuzzy broad learning system (FBLS) is a recently proposed neuro-fuzzy model that shares the similar structure of a broad learning system (BLS). It shows high accuracy in both classification and regression tasks and inherits the fast computational nature of a BLS. However, the ensemble of several fuzzy subsystems in an FBLS decreases the possibility of understanding the fuzzy model since the fuzzy rules from different fuzzy systems are difficult to combine together while keeping the consistence. To balance the model accuracy and complexity, a synthetically simplified FBLS with better interpretability, named compact FBLS (CFBLS), is developed in this article, which can generate much fewer and more explainable fuzzy rules for understanding. In such a way, only one traditional Takagi–Sugeno–Kang fuzzy system is employed in the feature layer of a CFBLS, and the input universe of discourse is equally partitioned to obtain the fuzzy sets with proper linguistic labels accordingly. The random feature selection matrix and rule combination matrix are employed to reduce the total number of fuzzy rules and to avoid the “curse of dimensionality.” The enhancement layer is kept in the CFBLS that helps to add a nonlinear transformation of input features to the traditional first-order polynomial used in the consequent part of a fuzzy rule. The pseudoinverse is also used to determine the parameters of CFBLS guaranteeing its fast computational nature. The experiments on the popular UCI and KEEL datasets indicate that the CFBLS can generate a smaller set of comprehensible fuzzy rules and achieve much higher accuracy than some state-of-the-art neuro-fuzzy models. Moreover, the advantage of CFBLS is also verified in a real-world application. Accuracy–complexity,Complexity theory,Computational modeling,Fuzzy sets,Fuzzy systems,Neural networks,Takagi-Sugeno model,Takagi–Sugeno–Kang (TSK) fuzzy system,Training,classification,fuzzy broad learning system (FBLS)']"
2,172,2_graph_gnns_node_graph neural,"['graph', 'gnns', 'node', 'graph neural', 'graphs', 'gnn', 'nodes', 'explanations', 'community', 'explanation']","[""{Module-based graph pooling for graph classification} Graph Neural Network (GNN) models are recently proposed to process the graph-structured data for the learning tasks on graphs, e.g., node classification, link prediction, and so on. This work focuses on the graph classification task, aiming to obtain the graph representation and predict the class label for a graph. Existing works proposed applying graph pooling to obtain graph embedding but still suffer from several issues. First, node embeddings are generated according to the topological information of the whole graph, but ignoring the local isomorphic substructures commonly seen in bioinformatics and chemistry. Another limitation arises when aggregating node embeddings. The hard assignment obtained through clustering algorithms, which rely on preset and fixed parameters instead of considering the graph's properties adaptively, restricts the flexibility in handling graphs of varying scales. To address the above problems, a module-based graph pooling framework (MGPool) is proposed in this work. Inspired by the rules of bioinformatics, MGPool assumes that a graph consists of multiple modules (also known as sub structures), which are identified based on the natural organization of the graph rather than the hard allocation of nodes. Benefiting from the hypothesis, MGPool generates node embeddings from graph-view and module-view, which is capable to capture global graph information and local isomorphic information respectively. Then module-level pooling is used to capture the intra-module information, while the inter-module information in terms of the correlation between modules is obtained through graph-level pooling. Finally, an entropy-based weighting mechanism is proposed to adjust the modules' weights for the graph aggregation. Experiments conducted on bioinformatics benchmark datasets demonstrate the effectiveness of MGPool by outperforming other state-of-the-art graph pooling methods. For social network datasets, MGPool also provides competitive performance. Moreover, the visualization of module entropy weights is given to reveal the interpretability of the model. {\\textcopyright}2024 Elsevier Ltd Bioinformatics,Classification tasks,Clustering algorithms,Embeddings,Entropy,Graph classification,Graph embeddings,Graph neural network,Graph neural networks,Graph pooling,Graph structured data,Graph theory,Learning tasks,Link prediction,Module-based,Neural network model"", '{Unveiling Global Interactive Patterns across Graphs: Towards Interpretable Graph Neural Networks} Graph Neural Networks (GNNs) have emerged as a prominent framework for graph mining, leading to significant advances across various domains. Stemmed from the node-wise representations of GNNs, existing explanation studies have embraced the subgraph-specific viewpoint that attributes the decision results to the salient features and local structures of nodes. However, graph-level tasks necessitate long-range dependencies and global interactions for advanced GNNs, deviating significantly from subgraph-specific explanations. To bridge this gap, this paper proposes a novel intrinsically interpretable scheme for graph classification, termed as Global Interactive Pattern (GIP) learning, which introduces learnable global interactive patterns to explicitly interpret decisions. GIP first tackles the complexity of interpretation by clustering numerous nodes using a constrained graph clustering module. Then, it matches the coarsened global interactive instance with a batch of self-interpretable graph prototypes, thereby facilitating a transparent graph-level reasoning process. Extensive experiments conducted on both synthetic and real-world benchmarks demonstrate that the proposed GIP yields significantly superior interpretability and competitive performance to the state-of-the-art counterparts. Our code will be made publicly available. {\\textcopyright}2024 Copyright held by the owner/author(s). Publication rights licensed to ACM. Feature structure,Global interaction,Graph mining,Graph neural networks,Interpretability,Local structure,Long-range dependencies,Representation of graphs,Salient features,Subgraphs,graph mining,graph neural network,interpretability', '{XGNN: Towards Model-Level Explanations of Graph Neural Networks} Graphs neural networks (GNNs) learn node features by aggregating and combining neighbor information, which have achieved promising performance on many graph tasks. However, GNNs are mostly treated as black-boxes and lack human intelligible explanations. Thus, they cannot be fully trusted and used in certain application domains if GNN models cannot be explained. In this work, we propose a novel approach, known as XGNN, to interpret GNNs at the model-level. Our approach can provide high-level insights and generic understanding of how GNNs work. In particular, we propose to explain GNNs by training a graph generator so that the generated graph patterns maximize a certain prediction of the model. We formulate the graph generation as a reinforcement learning task, where for each step, the graph generator predicts how to add an edge into the current graph. The graph generator is trained via a policy gradient method based on information from the trained GNNs. In addition, we incorporate several graph rules to encourage the generated graphs to be valid. Experimental results on both synthetic and real-world datasets show that our proposed methods help understand and verify the trained GNNs. Furthermore, our experimental results indicate that the generated graphs can provide guidance on how to improve the trained GNNs. {\\textcopyright}2020 ACM. Black boxes,Data mining,Gradient methods,Graph generation,Graph neural networks,Graph patterns,Graph theory,Neural networks,Policy gradient methods,Predictive analytics,Provide guidances,Real-world datasets,Reinforcement learning,deep learning,graph neural networks,interpretability']"
3,171,3_recommendation_users_user_items,"['recommendation', 'users', 'user', 'items', 'item', 'recommender', 'recommendations', 'graph', 'recommender systems', 'explainable']","['{Disentangling Preference Representations for Recommendation Critiquing with $\\beta$-VAE} Modern recommender systems usually embed users and items into a learned vector space representation. Similarity in this space is used to generate recommendations, and recommendation methods are agnostic to the structure of the embedding space. Motivated by the need for recommendation systems to be more transparent and controllable, we postulate that it is beneficial to assign meaning to some of the dimensions of user and item representations. Disentanglement is one technique commonly used for this purpose. We present a novel supervised disentangling approach for recommendation tasks. Our model learns embeddings where attributes of interest are disentangled, while requiring only a very small number of labeled items at training time. The model can then generate interactive and critiquable recommendations for all users, without requiring any labels at recommendation time, and without sacrificing any recommendation performance. Our approach thus provides users with levers to manipulate, critique and fine-tune recommendations, and gives insight into why particular recommendations are made. Given only user-item interactions at recommendation time, we show that it identifies user tastes with respect to the attributes that have been disentangled, allowing for users to manipulate recommendations across these attributes.', ""{Knowledge-reinforced explainable next basket recommendation} The next basket recommendation task aims to predict the items in the user's next basket by modeling the user's basket sequence. Existing next basket recommendations focus on improving recommendation performance, and most of these methods are black-box models, ignoring the importance of providing explanations to improve user satisfaction. Furthermore, most next basket recommendation methods are designed for consumer users, and few methods are proposed for business user characteristics. To address the above problems, we propose a Knowledge Reinforced Explainable Next Basket Recommendation (KRE-NBR). Specifically, we construct a basket-based knowledge graph and obtain pretrained embeddings of entities that contain rich information of the knowledge graph. To obtain high-quality user predictive vectors, we fuse user pretrained embeddings, user basket sequence level embeddings, and user repurchase embeddings. One highlight of the user repurchase embeddings is that they are able to model business user repurchase behavior. To make the results of next basket recommendations explainable, we use reinforcement learning for path reasoning to find the items recommended in the next basket and generate recommendation explanations at the same time. To the best of our knowledge, this is the first work to provide recommendation explanations for next basket recommendations. Extensive experiments on real datasets show that the recommendation performance of our proposed approach outperforms several state-of-the-art baselines. adult,article,commercial phenomena,consumer,controlled study,knowledge,learning,pharmacology,reasoning"", '{Knowledge-Enhanced Recommendation with User-Centric Subgraph Network} Recommendation systems, as widely implemented nowadays on various platforms, recommend relevant items to users based on their preferences. The classical methods which rely on user-item interaction matrices has limitations, especially in scenarios where there is a lack of interaction data for new items. Knowledge graph (KG)-based recommendation systems have emerged as a promising solution. However, most KG-based methods adopt node embeddings, which do not provide personal-ized recommendations for different users and cannot generalize well to the new items. To address these limitations, we propose Knowledge-enhanced User-Centric subgraph Network (KUCNet), a subgraph learning approach with graph neural network (GNN) for effective recommendation. KUCN et constructs a U-I subgraph for each user-item pair that captures both the historical information of user-item interactions and the side information provided in KG. An attention-based GNN is designed to encode the U-I subgraphs for recommendation. Considering efficiency, the pruned user-centric computation graph is further introduced such that multiple U-I subgraphs can be simultaneously computed and that the size can be pruned by Personalized PageRank. Our proposed method achieves accurate, efficient, and interpretable recommendations especially for new items. Experimental results demonstrate the superiority of KUCNet over state-of-the-art KG-based and collaborative filtering (CF)-based methods. Our code and data is available in https://github.com/leolouis14/KUCNet.1 Accuracy,Data engineering,Graph Neural Networks,Graph neural networks,Knowledge Graph,Knowledge graphs,Large language models,Noise,Recommendation,Redundancy']"
4,147,4_reinforcement_reinforcement learning_agents_policies,"['reinforcement', 'reinforcement learning', 'agents', 'policies', 'policy', 'driving', 'agent', 'autonomous', 'rl', 'trajectory']","['{Explainable Deep Adversarial Reinforcement Learning Approach for Robust Autonomous Driving} Deep Reinforcement Learning (DRL) has made promising progress in autonomous driving planning and guidance within dynamic urban scenarios. As the potentials for real-world applications increase, so does the demand for a safe and robust driving system. For example, an end-to-end deep reinforcement learning agent makes guidance decisions based on the observation states extracted from perception sensor inputs, which can be interfered by unpredictable adversarial attacks. The latter causes adversarial observation states, which easily leads autonomous driving agent to incorrect decisions and ultimately to unintended accidents. In this work, we propose both attack and defence approaches for robust learning-based self-driving agent. The optimal observation perturbation is realized using an efficient augmented gradient-based method. An attack detection deep network with saliency map based explainability is then proposed to flag up to the users the existing danger of the attacks on the sensor perception. Furthermore, to ensure safe driving under these perceptional perturbations, we propose a deep adversarial reinforcement learning based approach for robust autonomous driving in a roundabout passing scene. We adopt PPO (Policy Proximal Optimization) [1] as our baseline guidance algorithm and develop a theoretical supported constraint, multi-object objective function optimization to efficiently mitigate the effect on the deep guidance autonomous driving policy from strong adversarial attacks. We conduct extensive experiments and evaluate our robust model under various adversarial attack configurations in traffic scenarios. Our proposed method shows significant improvements coping with optimal adversary in dynamic environments. Adversarial Attack,Autonomous Driving,Autonomous vehicles,Decision making,Deep Reinforcement Learning,Explainability,Optimization,Perturbation methods,Robust Learning,Robustness,Training,Visualization', '{Programmatically interpretable reinforcement learning} We present a reinforcement learning framework, called Programmatically Interpretable Reinforcement Learning (PlRL), that is designed to generate interpretable and verifiable agent policies. Unlike the popular Deep Reinforcement Learning (Drl) paradigm, which represents policies by neural networks, PlRL represents policies using a high-level, domain-specific programming language. Such programmatic policies have the benefits of being more easily interpreted than neural networks, and being amenable to verification by symbolic methods. We propose a new method, called Neurally Directed Program Search (Ndps), for solving the challenging nonsmooth optimization problem of finding a programmatic policy with maximal reward. Ndps works by first learning a neural policy network using Drl, and then performing a local search over programmatic policies that seeks to minimize a distance from this neural ""oracle"". We evaluate NDPS on the task of learning to drive a simulated car in the TORCS car-racing environment. We demonstrate that Ndps is able to discover human-readable policies that pass some significant performance bars. We also show that PlRL policies can have smoother trajectories, and can be more easily transferred to environments not encountered during training, than corresponding policies discovered by Drl. Copyright 2018 by the author(s). {\\textcopyright}2018 by the Authors All rights reserved. Artificial intelligence,Deep learning,Domain specific programming languages,High level languages,Human-readable,Local search,Maximal rewards,Nonsmooth optimization problems,Policy networks,Reinforcement learning,Symbolic methods', '{Towards Explaining Sequences of Actions in Multi-Agent Deep Reinforcement Learning Models} Although Multi-agent Deep Reinforcement Learning (MADRL) has shown promising results in solving complex real-world problems, the applicability and reliability of MADRL models are often limited by a lack of understanding of their inner workings for explaining the decisions made. To address this issue, this paper proposes a novel method for explaining MADRL by generalizing the sequences of action events performed by agents into high-level abstract strategies using a spatio-temporal neural network model. Specifically, an interval-based memory retrieval procedure is developed to generalize the encoded sequences of action events over time into short sequential patterns. In addition, two abstraction algorithms are introduced, one for abstracting action events across multiple agents and the other for further abstracting the episodes over time into short sequential patterns, which can then be translated into symbolic form for interpretation. We evaluate the proposed method using the StarCraft Multi Agent Challenge (SMAC) benchmark task, which shows that the method is able to derive high-level explanations of MADRL models at various levels of granularity. {\\textcopyright}2023 International Foundation for Autonomous Agents and Multiagent Systems (www.ifaamas.org). All rights reserved. Abstracting,Autonomous agents,Deep learning,Explainable Artificial Intelligence,Explainable Deep Reinforcement Learning,Explainable artificial intelligence,Explainable deep reinforcement learning,Learning systems,Multi Agent Deep Reinforcement Learning,Multi agent,Multi agent deep reinforcement learning,Multi agent systems,Real-world problem,Reinforcement learning,Reinforcement learning models,Reinforcement learnings,Sequence of actions,Sequential patterns']"
